2827
323
2672
545
1166
1398
3401
3028
1763
608
3431
2837
1132
128
96
3338
2758
1704
752
1717
3214
3420
3309
1736
3480
732
1184
3010
2949
3307
1280
1197
1242
1972
1165
1050
1068
2271
