,Ар1.0,Ар1.1,Ар1.2,Ар2.0,Ар2.1,Ар2.2,Ар3.0,Ар3.1,Ар3.2,Ар4.0,Ар4.1,Ар4.2,Ар5.0,Ар5.1,Ар5.2,Ариск0,БК,Кф,Кинс,Крд,КРФмп0,КРФрп0,КРФсп0,КРФмп1,КРФрп1,КРФсп1,КРФмп2,КРФрп2,КРФсп2,Крис,Кскр,Лам,Лат,ОД,Овм,Овт,ПК0,ПК1,ПК2,РР0,РР1,РР2,ПР0,ПР1,ОПР1,СПР1,ФР1,ОФР1,СФР1,ОПР0,ПР2,ОПР2,СПР2,ФР2,ОФР2,СФР2,СПР0,ФР0,ОФР0,ТР,ОТР,ДТР,ГВР(ТР),ГВР(ВР),ГВР(ПР),ГВР(ФР),СФР0,ВР,Ф,Кбр,Кр,Кз,Лат1,О,ВО,Лат1.1
1067,1763640.0,1763640.0,1763640.0,27362.0,27362.0,27362.0,8487.0,8487.0,8487.0,8932117.0,8921765.0,8921765.0,,,,1763640.0,,0.86,,4045931.0,,,,,,,,,,6093.0,11709623.0,1469938.0,1759067.0,495525.0,2481875.0,3233857.0,524240.0,524240.0,524240.0,53453.0,53453.0,53453.0,3043.47,3043.47,418.12,2625.35,,,,418.12,3043.47,418.12,2625.35,,,,2625.35,,,1232.77,6.59,1226.18,,,,,,,,,,,,,,
1068,1744205.0,,1744205.0,42382.0,,42382.0,0.0,,0.0,427853.0,,427853.0,0.0,,0.0,1744205.0,9740.0,1.0,,,,,,,,,,,,,,972179.0,1995855.0,,,511785.0,129630.0,,129630.0,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
1071,368775.0,,368775.0,1395.0,,1395.0,,,,419825.0,,368526.0,,,,368775.0,45478.0,1.0,,,,,,,,,,,,,,405818.0,989279.0,,,792643.0,426841.0,,426841.0,301811.0,,301811.0,23153.43,23153.43,1313.06,21840.37,0.0,0.0,0.0,1313.06,23153.43,1313.06,21840.37,0.0,0.0,0.0,21840.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,991.44,,,,,,,,
1087,4413424.0,4413424.0,4413424.0,1992758.0,1992758.0,1992758.0,,,,793747.0,785292.0,785292.0,,,,4413424.0,13362.0,1.0,,8601.0,,,,,,,,,,2714.0,285996.0,10483676.0,15261244.0,28846.0,13873834.0,13877425.0,,,,332764.0,332764.0,332764.0,19305.31,19305.31,17084.41,2220.9,,,,17084.41,19305.31,17084.41,2220.9,,,,2220.9,,,,,,,,,,,7315.83,,,,,,,,
1114,196557.0,,196557.0,654.0,,654.0,,,,488003.0,,414936.0,,,,196557.0,,1.0,,,,,,,,,,,,,,202921.0,211650.0,,,144507.0,51128.0,,51128.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
1115,466655.0,,466655.0,150632.0,,150632.0,,,,849103.0,,849101.0,,,,466655.0,,1.0,,,,,,,,,,,,,,,1152806.0,,,565415.0,180496.0,,180496.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132,8256012.0,8256012.0,8256012.0,153137.0,153137.0,153137.0,0.0,0.0,0.0,3151506.0,3151506.0,3151506.0,0.0,0.0,0.0,8256012.0,0.0,1.0,980.0,2139621.0,,,,,,,,,,2591.0,0.0,1275922.0,1333958.0,7273214.0,1226732.0,2509847.0,60511.0,60511.0,60511.0,31917.0,31917.0,31917.0,54.03,54.03,25.93,28.1,0.0,0.0,0.0,25.93,54.03,25.93,28.1,0.0,0.0,0.0,28.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2499.36,,,,,,,,
1136,416929.0,,416929.0,170.0,,170.0,,,,972794.0,,890758.0,,,,416929.0,,0.99,,,,,,,,,,,,,,420725.0,831693.0,,,601496.0,196480.0,,196480.0,8679.0,,8679.0,,,,,,,,,,,,,,,,,,,,,,,,,,694.32,,,,,,,,
1143,329865.0,,329865.0,19434.0,,19434.0,0.0,,0.0,741268.0,,741268.0,0.0,,0.0,329865.0,0.0,1.0,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,1179441.0,1754389.0,,,989458.0,0.0,,0.0,1507383.0,,1507383.0,110274.94,0.0,0.0,0.0,0.0,0.0,0.0,32017.18,110274.94,32017.18,78257.76,10315.68,5157.84,5157.84,78257.76,10315.68,5157.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5157.84,0.0,,,,,,,,
1144,1279175.0,,1279175.0,3946.0,,3946.0,,,,2128117.0,,2090048.0,,,,1279175.0,,1.0,,,,,,,,,,,,,,452244.0,1725291.0,,,1189437.0,40129.0,,40129.0,14647.0,,14647.0,,,,,,,,,,,,,,,,,,,,,,,,,,1171.76,,,,,,,,
1151,567809.0,,567809.0,590.0,,590.0,,,,978936.0,,945262.0,,,,567809.0,,1.02,,,,,,,,,,,,,,177563.0,581767.0,,,463579.0,186970.0,,186970.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
1158,2207645.0,2207645.0,2207645.0,129819.0,129819.0,129819.0,1447.0,1447.0,1447.0,2740510.0,2496307.0,2496307.0,0.0,0.0,0.0,2889086.0,0.0,0.99,0.0,2659063.0,,,,,,,,,,25293.0,1818136.0,1306983.0,4639890.0,45313.0,3820147.0,4330648.0,608358.0,608358.0,608358.0,1477375.0,1477375.0,1477375.0,114442.0,114442.0,38565.0,75877.0,3748.0,1874.0,1874.0,38565.0,114442.0,38565.0,75877.0,3748.0,1874.0,1874.0,75877.0,3748.0,1874.0,,,,,,,,1874.0,0.0,,,,,,,,
1165,574486.0,,574486.0,2990.0,,2990.0,,,,682179.0,,682179.0,,,,574486.0,,1.0,,,,,,,,,,,,,,288103.0,593075.0,,,768441.0,407899.0,,407899.0,10364.0,,10364.0,,,,,,,,,,,,,,,,,,,,,,,,,,829.08,,,,,,,,
1184,215998.0,,215998.0,1075.0,,1075.0,,,,110528.0,,141618.0,,,,215998.0,,1.02,,,,,,,,,,,,,,56800.0,233445.0,,,89998.0,430309.0,,430309.0,39145.0,,39145.0,0.0,0.0,0.0,0.0,2144.32,1072.16,1072.16,0.0,0.0,0.0,0.0,2144.32,1072.16,1072.16,0.0,2144.32,1072.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1072.16,987.27,,,,,,,,
1189,2600439.0,2600439.0,2600439.0,10687.0,10687.0,10687.0,0.0,0.0,0.0,19158404.0,19158404.0,19158404.0,0.0,0.0,0.0,2600439.0,653505.0,1.0,0.0,13239384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19568.0,148596.0,1753478.0,2307971.0,1940729.0,1302429.0,2772910.0,1487535.0,1487535.0,1487535.0,53009.0,53009.0,53009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4240.73,,,,,,,,
1197,416657.0,,416657.0,0.0,,0.0,,,,531102.0,,531102.0,,,,416657.0,,0.69,,,,,,,,,,,,,,415746.0,657656.0,,,364357.0,108015.0,,108015.0,136925.0,,136925.0,,,,,,,,,,,,,,,,,,,,,,,,,,10954.0,,,,,,,,
121,50580189.0,50580189.0,50580189.0,442946.0,442946.0,442946.0,0.0,0.0,0.0,8952551.0,8952551.0,8952551.0,33.0,33.0,33.0,54651997.0,12192645.0,1.0,0.0,4540126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4518.0,27319629.0,6353860.0,15909540.0,1527164.0,12664096.0,22214338.0,4880125.0,4880125.0,4880125.0,76281663.0,76281663.0,76281663.0,3133677.0,3133677.0,2216417.0,917260.0,2873266.0,1529240.0,1344026.0,2216417.0,3133677.0,2216417.0,917260.0,2873266.0,1529240.0,1344026.0,917260.0,2873266.0,1529240.0,7180.0,5983.0,1197.0,0.0,0.0,0.0,0.0,1344026.0,88410.0,,,,,,,,
1242,952537.0,952537.0,952537.0,1653084.0,1653084.0,1653084.0,0.0,0.0,0.0,6405511.0,6177807.0,6177807.0,0.0,0.0,0.0,952537.0,467530.0,100.0,0.0,3737134.0,,,,,,,,,,9861.0,3079809.0,3618233.0,6457943.0,1322847.0,4815747.0,6289505.0,1599936.0,1599936.0,1599936.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
128,115067.0,115067.0,115067.0,164676.0,164676.0,164676.0,0.0,0.0,0.0,49069030.0,49381757.0,49381757.0,0.0,0.0,0.0,115067.0,0.0,1.0,0.0,49450233.0,,,,,,,,,,0.0,9685047.0,1139705.0,1351335.0,55678910.0,1001978.0,1002028.0,6644060.0,7290919.0,7290919.0,14750.0,14750.0,14750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1180.0,,,,,,,,
1280,495176.0,,495176.0,114490.0,,114490.0,,,,3259759.0,,3225217.0,,,,495176.0,,1.0,,,,,,,,,,,,,,674928.0,1167911.0,,,1917098.0,201878.0,,201878.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
1281,499424.0,,499424.0,16259.0,,16259.0,0.0,,0.0,1248301.0,,1248282.0,,,,499424.0,33053.0,1.0,,,,,,,,,,,,,,165632.0,490173.0,,,256588.0,35340.0,,35340.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
1288,1964432.0,1964432.0,1964432.0,11440.0,11440.0,11440.0,,,,3390558.0,2961999.0,2961999.0,,,,2270562.0,,1.0,,517292.0,,,,,,,,,,5429.0,2219042.0,831485.0,2565819.0,236363.0,2442553.0,3121891.0,669649.0,678274.0,678274.0,94307.0,94307.0,94307.0,5019.26,5019.26,458.39,4560.87,0.0,0.0,0.0,458.39,5019.26,458.39,4560.87,0.0,0.0,0.0,4560.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2525.31,,,,,,,,
1291,999383.0,,999383.0,150.0,,150.0,,,,208566.0,,164822.0,,,,999383.0,,0.99,,,,,,,,,,,,,,,1028796.0,,,362543.0,9574.0,,9574.0,4050.0,,4050.0,324.0,,,,,,,165.0,324.0,165.0,159.0,,,,159.0,,,,,,,,,,,,,,,,,,,
1293,5206590.0,,5206590.0,27379.0,,27379.0,69642.0,,69642.0,2119128.0,,2093889.0,,,,5206590.0,,1.11,,,,,,,,,,,,,,3182627.0,6237316.0,,,4785918.0,93622.0,,93622.0,53649.0,,53649.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4291.96,,,,,,,,
1307,17210035.0,17210035.0,17210035.0,227708.0,227708.0,227708.0,2609780.0,2609780.0,2609780.0,7516797.0,7253017.0,7253017.0,0.0,0.0,0.0,17210035.0,329873.0,0.9,196687.0,4227511.0,,,,,,,,,,23484.0,6023293.0,25949425.0,34931882.0,88519.0,26682305.0,29805013.0,1826324.0,1826324.0,1826324.0,8780994.0,8780994.0,8780994.0,681695.74,681695.74,196955.95,484739.79,8810.64,4405.32,4405.32,196955.95,681695.74,196955.95,484739.79,8810.64,4405.32,4405.32,484739.79,8810.64,4405.32,0.11,0.09,0.02,0.0,0.0,0.0,0.0,4405.32,11973.05,,,,,,,,
1309,111239.0,,111239.0,845.0,,845.0,,,,188128.0,,24365.0,,,,111239.0,3268.0,0.51,,,,,,,,,,,,,,111060.0,112400.0,,,128501.0,728298.0,,728298.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
1312,521759.0,,521759.0,43090.0,,43090.0,0.0,,0.0,1612808.0,,1414990.0,0.0,,0.0,521759.0,12850.0,1.0,,,,,,,,,,,,,,,772101.0,,,837242.0,204070.0,,204070.0,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
1317,6069242.0,6069242.0,6069242.0,212135.0,212135.0,212135.0,0.0,0.0,0.0,2235795.0,1531177.0,1531177.0,0.0,0.0,0.0,6069242.0,0.0,1.06,9276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,885248.0,876931.0,7296332.0,50.0,4065048.0,4780111.0,1593343.0,1593343.0,1593343.0,588196.0,588196.0,588196.0,47055.66,47055.66,6358.87,40696.79,0.0,0.0,0.0,6358.87,47055.66,6358.87,40696.79,0.0,0.0,0.0,40696.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
1319,806577.0,806577.0,806577.0,268411.0,268411.0,268411.0,,,,6563812.0,6786936.0,6786936.0,,,,4637434.0,,1.02,,3594041.0,,,,,,,,,,5419.0,12326362.0,4537843.0,7060865.0,7105395.0,1458460.0,1962296.0,3872587.0,3872587.0,3872587.0,4604643.0,4604643.0,4604643.0,368361.77,368361.77,65456.1,302905.67,0.0,0.0,0.0,65456.1,368361.77,65456.1,302905.67,0.0,0.0,0.0,302905.67,0.0,0.0,,,,,,,,0.0,9.67,,,,,,,,
1326,266522892.0,266522892.0,266522892.0,30157843.0,30157843.0,30157843.0,889521.0,889521.0,889521.0,2138940603.0,2133536283.0,2133536283.0,3533.0,3533.0,3533.0,389274488.0,49269398.0,1.0,6251102.0,1225202426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267109.0,1110203725.0,426496116.0,845154797.0,353660645.0,1268537380.0,1642334038.0,139500428.0,139500428.0,139500428.0,132749288.0,132749288.0,132749288.0,7741496.53,7741496.53,1627164.16,6114332.2,446957.34,29055.9,284114.45,1627164.16,7741496.53,1627164.16,6114332.2,446957.34,29055.9,284114.45,6114332.2,446957.34,29055.9,7171.13,5975.94,1195.19,0.0,512213.06,0.17,133786.99,284114.45,2424318.06,,,,,,,,
1329,2149652.0,2149652.0,2149652.0,8514.0,8514.0,8514.0,0.0,0.0,0.0,6025340.0,6101707.0,6101707.0,,,,2149652.0,,1.0,,2338848.0,,,,,,,,,,13321.0,2914116.0,1583112.0,3845595.0,3364575.0,1439959.0,1849158.0,1081706.0,1420780.0,1420780.0,206116.0,206116.0,206116.0,16462.77,16462.77,712.65,15750.12,,,,712.65,16462.77,712.65,15750.12,,,,15750.12,,,26.52,22.1,4.42,,,,,,,,,,,,,,
1343,12170942.0,12170942.0,12170942.0,564524.0,564524.0,564524.0,35442.0,35442.0,35442.0,36074932.0,35701822.0,35701822.0,0.0,0.0,0.0,12170942.0,0.0,0.99,0.0,24751927.0,,,,,,,,,,128969.0,5380937.0,6489663.0,19586699.0,18449205.0,13434971.0,28592552.0,2033160.0,2033160.0,2033160.0,10925.0,10925.0,10925.0,,,,,,,,,,,,,,,,,,874.0,728.0,146.0,,,,,,,,,,,,,,
1352,2452176.0,2452176.0,2452176.0,94406.0,94406.0,94406.0,,,,2223386.0,2014411.0,2014411.0,,,,2452176.0,,1.0,,823094.0,,,,,,,,,,6145.0,839724.0,1989243.0,3959148.0,1936124.0,1573651.0,1939023.0,129024.0,129024.0,129024.0,674897.0,674897.0,674897.0,4379.98,4379.98,141.29,4238.69,49611.78,24805.89,24805.89,141.29,4379.98,141.29,4238.69,49611.78,24805.89,24805.89,4238.69,49611.78,24805.89,,,,,,,,24805.89,,,,,,,,,
1354,63374285.0,63374285.0,63374285.0,2971366.0,2971366.0,2971366.0,,,,80572833.0,80331180.0,80331180.0,,,,63374285.0,1350559.0,1.02,488390.0,55360504.0,,,,,,,,,,59858.0,30645015.0,25255329.0,51098587.0,13080735.0,77080821.0,90914929.0,1918591.0,1918591.0,1918591.0,1837569.0,1837569.0,1837569.0,147005.52,147005.52,10720.53,136284.99,,,,10720.53,147005.52,10720.53,136284.99,,,,136284.99,,,,,,,,,,,,,,,,,,,
1370,1872789.0,,1872789.0,652.0,,652.0,12450.0,,12450.0,1020138.0,,998282.0,,,,1872789.0,,1.0,,,,,,,,,,,,,,1055073.0,3408061.0,,,2540977.0,27350.0,,27350.0,44300.0,,44300.0,,,,,,,,,3544.0,1772.0,1772.0,,,,,3544.0,1772.0,,,,,,,,1772.0,,,,,,,,,
1376,830267.0,830267.0,830267.0,27150.0,27150.0,27150.0,0.0,0.0,0.0,3003939.0,3003939.0,3003939.0,0.0,0.0,0.0,3057304.0,295490.0,1.15,0.0,1311077.0,,,,,,,,,,13158.0,1759425.0,4186697.0,4974928.0,224864.0,1868381.0,2946721.0,189242.0,189242.0,189242.0,2969340.0,2969340.0,2969340.0,236836.72,236836.72,112780.86,124055.86,710.5,355.25,355.25,112780.86,236836.72,112780.86,124055.86,710.5,355.25,355.25,124055.86,710.5,355.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355.25,0.0,,,,,,,,
1399,1320988.0,,1320988.0,101721.0,,101721.0,,,,733896.0,,733896.0,,,,1320988.0,2260.0,1.0,,,,,,,,,,,,,,116103.0,1881328.0,,,1503026.0,129922.0,,302460.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,
1405,279237.0,,279237.0,388.0,,388.0,4314.0,,4314.0,961656.0,,930825.0,0.0,,0.0,279237.0,19419.0,0.84,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,426142.0,582487.0,,,781269.0,576590.0,,576590.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
1411,2460245.0,2460245.0,2460245.0,145005.0,145005.0,145005.0,0.0,0.0,0.0,2589355.0,2543832.0,2543832.0,5.0,5.0,5.0,3417326.0,67363.0,1.0,0.0,645281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7029.0,2796517.0,2248455.0,3461139.0,483682.0,2068428.0,1973978.0,853765.0,853765.0,853765.0,141143.0,141143.0,141143.0,11291.46,11291.46,4643.72,6647.74,0.0,0.0,0.0,4643.72,11291.46,4643.72,6647.74,0.0,0.0,0.0,6647.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
1439,34988825.0,34988825.0,34988825.0,6110231.0,6110231.0,6110231.0,128964.0,128964.0,128964.0,151405664.0,148723928.0,148723928.0,368.0,368.0,368.0,34988825.0,4469975.0,0.99,30719.0,100933353.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90986.0,27247748.0,47593251.0,72983265.0,24208117.0,44805730.0,65822254.0,19083594.0,19083594.0,19083594.0,1997188.0,1997188.0,1997188.0,151243.0,151243.0,33842.0,117401.0,8532.0,4266.0,4266.0,33842.0,151243.0,33842.0,117401.0,8532.0,4266.0,4266.0,117401.0,8532.0,4266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4266.0,0.0,,,,,,,,
1455,922959.0,,922959.0,13462.0,,13462.0,136.0,,136.0,4351475.0,,4072385.0,,,,922959.0,137500.0,1.0,,,,,,,,,,,,,,574098.0,1275438.0,,,1230830.0,750797.0,,750797.0,64863.0,,64863.0,,,,,,,,,,,,,,,,,,,,,,,,,,5189.0,,,,,,,,
1460,66897076.0,66897076.0,66897076.0,310202.0,310202.0,310202.0,35600.0,35600.0,35600.0,130301516.0,126200724.0,126200724.0,0.0,0.0,0.0,66897076.0,5759560.0,1.0,2723934.0,73559057.0,,,,,,,,,,121562.0,24097346.0,16740908.0,25713529.0,9286464.0,33118843.0,57819949.0,22476328.0,22476328.0,22476328.0,2748325.0,2748325.0,2748325.0,67905.0,67905.0,28898.0,39007.0,,,,28898.0,67905.0,28898.0,39007.0,,,,39007.0,,,,,,,,,,,151961.0,,,,,,,,
