,Ариск0,АРБ0,АРС0,АРЦК0,АРпр0,АРБ1,АРС1,АРЦК1,АРпр1,АРБ2,АРС2,АРЦК2,АРпр2,АРФЛ,АРкорп,АРМБР,АРМСП,БК2.0,БК2.1,БК2.2,Метод,ПК2.0,ПК2.1,ПК2.2,Кф,Кинс,Крд,КРФмп0,КРФрп0,КРФсп0,КРФмп1,КРФрп1,КРФсп1,КРФмп2,КРФрп2,КРФсп2,Кскр,Лам,Лат,ОД,Овм,Овт,РР0,РР1,РР2,ПР0,ПР1,ОПР1,СПР1,ФР1,ОФР1,СФР1,ОПР0,ПР2,ОПР2,СПР2,ФР2,ОФР2,СФР2,СПР0,ФР0,ОФР0,ТР,ОТР,ДТР,ГВР(ТР),ГВР(ВР),ГВР(ПР),ГВР(ФР),СФР0,ВР,Ар1.0,Ар1.2,Ар2.0,Ар2.2,Ар4.0,Ар4.2,БК,ПК0,ПК2,Ар1.1,Ар2.1,Ар4.1,ПК1,Ар3.0,Ар3.1,Ар3.2,Ар5.0,Ар5.2,Ар5.1,Ф,Кбр,Кр,Кз,Лат1,О,ВО,Лат1.1
2368,1034202.0,,,,,,,,,,,,,,,,,,,,1.0,,,,0.95,0.0,649184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500909.0,1444288.0,3029848.0,37676.0,2086375.0,2859054.0,1562583.0,1562583.0,1562583.0,125006.66,125006.66,16281.92,108724.74,0.0,0.0,0.0,16281.92,125006.66,16281.92,108724.74,0.0,0.0,0.0,108724.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1034202.0,1034202.0,168427.0,168427.0,2380163.0,2380163.0,43090.0,63807.0,63807.0,1034202.0,168427.0,2380163.0,63807.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2374,643604.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,774494.0,1461587.0,,,1116228.0,149538.0,,149538.0,5018.0,0.0,0.0,0.0,0.0,0.0,0.0,1018.0,5018.0,1018.0,4000.0,5224.0,2612.0,2612.0,4000.0,5224.0,2612.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2612.0,1721.0,643604.0,643604.0,23399.0,23399.0,644035.0,644035.0,0.0,0.0,0.0,,,,,0.0,,0.0,0.0,0.0,,,,,,,,,
2390,5049833.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,761976.0,,,,,,,,,,2567341.0,3375894.0,6397530.0,4211.0,5428072.0,5651145.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5049833.0,5049833.0,262245.0,262245.0,2098219.0,1986023.0,,333231.0,333231.0,5049833.0,262245.0,1986023.0,333231.0,,,,,,,,,,,,,,
2407,195837.0,,,,,,,,,,,,,,,,,,,,1.0,,,,0.99,,,,,,,,,,,,,,201241.0,,,60527.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195837.0,195837.0,575.0,575.0,264842.0,220560.0,,0.0,0.0,,,,,,,,,,,,,,,,,,
2433,29280.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.01,0.0,54635.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,704952.0,239433.0,239434.0,122813.0,165651.0,167722.0,17580.0,17580.0,17580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1406.4,29280.0,29280.0,38770.0,38770.0,529385.0,529385.0,39265.0,426748.0,426748.0,29280.0,38770.0,529385.0,426748.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2438,509655.0,,,,,,,,,,,,,,,,,,,,1.0,,,,0.98,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,210307.0,1056560.0,,,1038430.0,867479.0,,867479.0,69398.34,0.0,0.0,0.0,0.0,0.0,0.0,10597.79,69398.34,10597.79,58800.55,0.0,0.0,0.0,58800.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509655.0,509655.0,899.0,908.0,667531.0,667497.0,0.0,668720.0,668720.0,,,,,4340.0,,4340.0,0.0,0.0,,,,,,,,,
2440,24266446.0,,,,,,,,,,,,,,,,,,,,1.0,,,,0.97,0.0,27394165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11973989.0,27168659.0,35449960.0,9931403.0,28888415.0,36389485.0,8008133.0,8008133.0,8008133.0,639390.88,639390.88,317091.44,322299.44,0.0,0.0,0.0,317091.44,639390.88,317091.44,322299.44,0.0,0.0,0.0,322299.44,0.0,0.0,364.01,303.34,60.67,0.0,895.71,0.0,0.0,0.0,895.71,11848790.0,11848790.0,1980677.0,1980677.0,50637514.0,50565605.0,0.0,3480722.0,3480722.0,11848790.0,1980677.0,50565605.0,3480722.0,3748314.0,3748314.0,3748314.0,0.0,0.0,0.0,,,,,,,,
2443,15460292.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,4332221.0,14170574.0,,,,,,,,,,33981017.0,16954663.0,28331608.0,114255.0,18417711.0,29650650.0,2876495.0,2876495.0,2876495.0,197406.25,197406.25,191101.29,6304.96,0.54,0.27,0.27,191101.29,197406.25,191101.29,6304.96,0.54,0.27,0.27,6304.96,0.54,0.27,,,,,,,,0.27,32712.81,15462601.0,15462601.0,569862.0,569862.0,29347330.0,29245764.0,1289953.0,19378872.0,19378872.0,15462601.0,569862.0,29245764.0,19378872.0,45458.0,45458.0,45458.0,,,,,,,,,,,
2484,782467.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.21,,,,,,,,,,,,,2743299.0,3280599.0,,,3145744.0,221807.0,,221807.0,17431.44,0.0,,,0.0,,,3867.07,17431.44,3867.07,13564.37,0.0,0.0,0.0,13564.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.13,782467.0,782467.0,208412.0,208412.0,1160729.0,1122531.0,,24288.0,24288.0,,,,,,,,,,,,,,,,,,
249,3227976.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,8642686.0,,,,,,,,,,4026364.0,4761579.0,7742966.0,3330403.0,4833404.0,6920252.0,2291682.0,2291682.0,2291682.0,147818.59,147818.59,66883.36,80935.23,35515.94,17757.97,17757.97,66883.36,147818.59,66883.36,80935.23,35515.94,17757.97,17757.97,80935.23,35515.94,17757.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17757.97,0.0,3227976.0,3227976.0,31943.0,31943.0,11473098.0,11412734.0,75758.0,1765930.0,1765930.0,3227976.0,31943.0,11412734.0,1765930.0,50.0,50.0,50.0,,,,,,,,,,,
2490,11594018.0,,,,,,,,,,,,,,,,,,,,1.0,,,,0.99,,2931262.0,,,,,,,,,,21262519.0,3857761.0,8460193.0,21924382.0,12537335.0,14728300.0,1203200.0,1203200.0,1203200.0,94423.06,94423.06,12636.82,81786.24,,,,12636.82,94423.06,12636.82,81786.24,,,,81786.24,,,,,,,,,,,1832.93,11653955.0,11653955.0,729850.0,729850.0,23046593.0,23695297.0,,199734.0,199734.0,11653955.0,729850.0,23695297.0,199734.0,48926.0,48926.0,48926.0,,,,,,,,,,,
2494,3493625.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,0.0,45691.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365411.0,15242612.0,16474055.0,25681.0,978814.0,1034833.0,884955.0,884955.0,884955.0,70796.4,70796.4,70796.4,0.0,0.0,0.0,0.0,70796.4,70796.4,70796.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1315274.0,1315274.0,1846640.0,1846640.0,968182.0,968182.0,55595.0,0.0,0.0,1315274.0,1846640.0,968182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2495,65328275.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,0.0,3292230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32884995.0,76671878.0,141665169.0,132305.0,73069843.0,120308320.0,11905800.0,11905800.0,11905800.0,952464.0,952464.0,870822.0,81642.0,0.0,0.0,0.0,870822.0,952464.0,870822.0,81642.0,0.0,0.0,0.0,81642.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50376147.0,50376147.0,12785125.0,12785125.0,12118121.0,12103964.0,793463.0,21821724.0,21821724.0,50376147.0,12785125.0,12103964.0,21821724.0,6885725.0,6885725.0,6885725.0,0.0,0.0,0.0,,,,,,,,
2499,307579.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,296964.0,375864.0,,,475552.0,,,,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307579.0,307579.0,3914.0,3914.0,1122920.0,1083814.0,,163010.0,163010.0,,,,,,,,,,,,,,,,,,
2506,5096693.0,,,,,,,,,,,,,,,,,,,,1.0,,,,0.99,0.0,531665.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4114699.0,4707800.0,10033644.0,328591.0,4600323.0,6955849.0,3912504.0,3912504.0,3912504.0,304076.52,304076.52,68497.62,235578.9,0.0,0.0,0.0,68497.62,304076.52,68497.62,235578.9,0.0,0.0,0.0,235578.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8923.8,3881840.0,3881840.0,206771.0,206771.0,3161001.0,3161001.0,0.0,32910.0,32910.0,3881840.0,206771.0,3161001.0,32910.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2507,1067482.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.02,,676436.0,,,,,,,,,,1415409.0,3728781.0,9203562.0,55179.0,7455703.0,7526746.0,3646860.0,3646860.0,3646860.0,123771.69,123771.69,52032.85,71738.84,138718.58,69359.29,69359.29,52032.85,123771.69,52032.85,71738.84,138718.58,69359.29,69359.29,71738.84,138718.58,69359.29,,,,,,,,69359.29,29258.53,1067482.0,1067482.0,157007.0,157007.0,2488664.0,2488664.0,,791617.0,791617.0,1067482.0,157007.0,2488664.0,791617.0,,,,,,,,,,,,,,
2518,8349134.0,803016.0,1012453.0,31754.0,22241210.0,803016.0,1012453.0,31754.0,20892397.0,803016.0,1012453.0,31754.0,20892397.0,14494073.0,26780680.0,,2544549.0,,,,2.0,7347749.0,7347749.0,7347749.0,0.98,,43055510.0,,,,,,,,,,33717732.0,11505718.0,29791092.0,12021275.0,19153072.0,31099979.0,11211775.0,11211775.0,11211775.0,801761.0,801761.0,199205.0,602556.0,0.0,0.0,0.0,199205.0,801761.0,199205.0,602556.0,0.0,0.0,0.0,602556.0,0.0,0.0,3137.0,2540.0,597.0,0.0,0.0,0.0,0.0,0.0,92044.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524,906863.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,479524.0,1014079.0,,,833686.0,60433.0,,60433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4834.64,906863.0,906863.0,928.0,928.0,905098.0,905098.0,9358.0,202390.0,202390.0,,,,,0.0,,0.0,0.0,0.0,,,,,,,,,
2529,4836505.0,,,,,,,,,,,,,,,,,,,,1.0,,,,0.99,65.0,1465638.0,,,,,,,,,,2665779.0,749441.0,5195747.0,1488341.0,1673309.0,2381010.0,176711.0,176711.0,176711.0,14136.88,14136.88,3200.28,10936.6,,,,3200.28,14136.88,3200.28,10936.6,,,,10936.6,,,,,,,,,,,,4836505.0,4836505.0,82397.0,82397.0,4223878.0,3797138.0,,481603.0,481603.0,4836505.0,82397.0,3797138.0,481603.0,1466.0,1466.0,1466.0,,,,,,,,,,,
2530,1008070.0,,,,,,,,,,,,,,,,,,,,1.0,,,,0.86,,,,,,,,,,,,,1178695.0,1203893.0,,,1235262.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008070.0,1008070.0,14904.0,14904.0,984012.0,423657.0,,393741.0,393741.0,,,,,,,,,,,,,,,,,,
2534,3631765.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.03,5820.0,6050784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1236471.0,4074372.0,2192776.0,1401379.0,2462777.0,88397.0,88397.0,88397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7071.77,3631765.0,3631765.0,16478.0,16478.0,12179339.0,12156231.0,144485.0,10316.0,10316.0,3631765.0,16478.0,12156231.0,10316.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
254,1969181.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.03,,6256905.0,,,,,,,,,,7214861.0,2671042.0,7024136.0,5690403.0,7307053.0,8595944.0,4036148.0,4036148.0,4036148.0,318450.13,318450.13,74542.62,243907.51,625.56,312.78,312.78,74542.62,318450.13,74542.62,243907.51,625.56,312.78,312.78,243907.51,625.56,312.78,3816.15,3180.13,636.02,,,,,312.78,,1969181.0,1969181.0,422546.0,422546.0,13832517.0,13707020.0,,1264839.0,1264839.0,1969181.0,422546.0,13707020.0,1264839.0,19505.0,19505.0,19505.0,,,,,,,,,,,
2546,52853206.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,0.0,210727004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196877369.0,78214965.0,103307150.0,6697709.0,290309089.0,351394757.0,222948.0,222948.0,222948.0,16966.72,16966.72,443.54,16523.18,869.11,434.56,434.55,443.54,16966.72,443.54,16523.18,869.11,434.56,434.55,16523.18,869.11,434.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,434.55,0.0,52853206.0,52853206.0,2826006.0,2826006.0,388154599.0,388148164.0,940715.0,19446850.0,19446850.0,52853206.0,2826006.0,388148164.0,19446850.0,109804.0,109804.0,109804.0,89400.0,89400.0,89400.0,,,,,,,,
2551,15346487.0,909810.0,352696.0,278861.0,2266154.0,909810.0,352696.0,278861.0,2266154.0,909810.0,352696.0,278861.0,2018592.0,105810.0,7674534.0,183426.0,,,,,2.0,526888.0,526888.0,526888.0,1.0,,641824.0,,,,,,,,,,8786175.0,4145555.0,25344190.0,507252.0,13750828.0,15766710.0,188550.0,188550.0,188550.0,15084.0,15084.0,15084.0,0.0,0.0,0.0,0.0,15084.0,15084.0,15084.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2557,58870189.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,0.0,55177878.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67252783.0,266547537.0,437464546.0,499512.0,482849131.0,515974068.0,38672300.0,38672300.0,38672300.0,2723028.0,2723028.0,2721803.0,1225.0,0.0,0.0,0.0,2721803.0,2723028.0,2721803.0,1225.0,0.0,0.0,0.0,1225.0,0.0,0.0,119836.0,0.0,119836.0,0.0,0.0,0.0,0.0,0.0,250920.0,58888509.0,58888509.0,39162046.0,39162046.0,134182694.0,134085364.0,0.0,22011575.0,22011575.0,58888509.0,39162046.0,134085364.0,22011575.0,5.0,5.0,5.0,0.0,0.0,0.0,,,,,,,,
2559,446549.0,,,,,,,,,,,,,,,,,,,,1.0,,,,0.96,0.0,1328019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7008348.0,1550402.0,3537710.0,30877.0,1969188.0,4385800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,446549.0,446549.0,514526.0,514526.0,4308946.0,4256410.0,0.0,1764517.0,1764517.0,446549.0,514526.0,4256410.0,1764517.0,30775.0,30775.0,30775.0,0.0,0.0,0.0,,,,,,,,
256,1072885.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.16,0.0,289197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1538674.0,4405518.0,7473697.0,112500.0,2324921.0,2345040.0,1168065.0,1168065.0,1168065.0,93445.18,93445.18,9286.72,84158.46,0.0,0.0,0.0,9286.72,93445.18,9286.72,84158.46,0.0,0.0,0.0,84158.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1072885.0,1072885.0,2482.0,2482.0,1000217.0,940240.0,0.0,17310.0,17310.0,1072885.0,2482.0,940240.0,17310.0,44529.0,44529.0,44529.0,0.0,0.0,0.0,,,,,,,,
2564,435654.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,359642.0,661697.0,,,983148.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,435654.0,435654.0,2768.0,2768.0,1894245.0,1812952.0,,185477.0,185477.0,,,,,,,,,,,,,,,,,,
2568,434232.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,162076.0,569272.0,,,346473.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,434232.0,434232.0,13515.0,13515.0,659608.0,659567.0,30363.0,148930.0,148930.0,,,,,,,,,,,,,,,,,,
2574,895531.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.01,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,1286055.0,1343901.0,,,1103049.0,120196.0,,120196.0,6453.89,0.0,0.0,0.0,0.0,0.0,0.0,6453.89,6453.89,6453.89,0.0,962.22,481.11,481.11,0.0,962.22,481.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481.11,2199.54,570786.0,570786.0,2002.0,2002.0,1012129.0,1012129.0,0.0,0.0,0.0,,,,,0.0,,0.0,0.0,0.0,,,,,,,,,
2576,2082040.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,0.0,3282434.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4016583.0,625150.0,630107.0,22749.0,1433738.0,1798657.0,396763.0,396763.0,396763.0,31741.0,31741.0,11192.0,20549.0,0.0,0.0,0.0,11192.0,31741.0,11192.0,20549.0,0.0,0.0,0.0,20549.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2082040.0,2082040.0,3594.0,3594.0,4505531.0,4505750.0,33700.0,1396024.0,1396024.0,2082040.0,3594.0,4505750.0,1396024.0,3.0,3.0,3.0,0.0,0.0,0.0,,,,,,,,
2584,6849412.0,,,,,,,,,,,,,,,,,,,,1.0,,,,0.99,,9649251.0,,,,,,,,,,10746344.0,20572123.0,28656445.0,10709375.0,28906638.0,29656692.0,8115593.0,8115593.0,8115593.0,649247.47,649247.47,80315.15,568932.32,0.0,0.0,0.0,80315.15,649247.47,80315.15,568932.32,0.0,0.0,0.0,568932.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6849412.0,6849412.0,497818.0,497818.0,33465369.0,32992894.0,88878.0,639853.0,639853.0,6849412.0,497818.0,32992894.0,639853.0,8093.0,8093.0,8093.0,,,,,,,,,,,
2587,6746461.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,2894843.0,,,,,,,,,,10172726.0,6097654.0,11303568.0,768636.0,6886835.0,8937736.0,2090650.0,2090650.0,2090650.0,167252.0,167252.0,34093.0,133159.0,,,,34093.0,167252.0,34093.0,133159.0,,,,133159.0,,,,,,,,,,,,6746461.0,6746461.0,74978.0,74978.0,12636004.0,12110924.0,,2365366.0,2365366.0,6746461.0,74978.0,12110924.0,2365366.0,,,,,,,,,,,,,,
2590,77227557.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,11929333.0,117981262.0,,,14289026.0,,,14289026.0,,,14289026.0,141803423.0,46331541.0,221250865.0,47279145.0,111871438.0,152003163.0,47312849.0,47312849.0,47312849.0,1006465.37,1006465.37,559416.13,447049.24,2668356.03,1363483.62,1304872.41,559416.13,1006465.37,559416.13,447049.24,2668356.03,1363483.62,1304872.41,447049.24,2668356.03,1363483.62,97576.58,79854.93,17721.65,,12629.94,,,1304872.41,12629.94,66403058.0,66403058.0,8699306.0,8699306.0,233348188.0,233340370.0,3701537.0,36218132.0,36218132.0,66403058.0,8699306.0,233340370.0,36218132.0,1031.0,1031.0,1031.0,,,,,,,,,,,
2593,253072.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,0.0,135230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,662946.0,1765394.0,1770498.0,601.0,1358618.0,1375156.0,197579.0,197579.0,197579.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15806.32,253072.0,253072.0,3733.0,3733.0,2443442.0,287463.0,0.0,32782.0,32782.0,253072.0,3733.0,287463.0,32782.0,24533.0,24533.0,24533.0,0.0,0.0,0.0,,,,,,,,
2602,,81560.0,0.0,373558.0,1347816.0,81560.0,0.0,373558.0,923029.0,81560.0,0.0,373558.0,923029.0,5925972.0,8845117.0,0.0,259003.0,1009251.0,1009251.0,1009251.0,2.0,1400020.0,1400020.0,1400020.0,1.0,542935.0,11864097.0,,,,,,,,,,8914850.0,5587856.0,9721437.0,1605349.0,11664577.0,16999034.0,1046404.0,1046404.0,1046404.0,43677.98,43677.98,38351.14,5326.84,31672.82,15836.41,15836.41,38351.14,43677.98,38351.14,5326.84,31672.82,15836.41,15836.41,5326.84,31672.82,15836.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15836.41,8361.55,,,,,,,,,,,,,,,,,,,,,,,,,,,
2607,609296.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,610895.0,1815122.0,,,756306.0,822846.0,,822846.0,65827.71,0.0,0.0,0.0,0.0,0.0,0.0,16382.48,65827.71,16382.48,49445.23,0.0,0.0,0.0,49445.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,609296.0,609296.0,1.0,1.0,421901.0,421901.0,5867.0,488789.0,488789.0,,,,,0.0,,0.0,0.0,0.0,,,,,,,,,
2609,1056716.0,,,,,,,,,,,,,,,,,,,,1.0,,,,0.99,,,,,,,,,,,,,352510.0,1365866.0,,,807827.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1056716.0,1056716.0,3429.0,3429.0,1049519.0,907299.0,,119179.0,119179.0,,,,,7456.0,,7456.0,,,,,,,,,,,
2611,18199487.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,2411716.0,,,,,,,,,,18261874.0,16016782.0,26171809.0,4030159.0,33878016.0,35477184.0,175153.0,175153.0,175153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14012.2,18199487.0,18199487.0,7763.0,7763.0,20302880.0,20302880.0,,1667218.0,1667218.0,18199487.0,7763.0,20302880.0,1667218.0,2109314.0,2109314.0,2109314.0,,,,,,,,,,,
2618,4567079.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,81000.0,4079673.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18999921.0,9043680.0,20786979.0,7638862.0,15309891.0,16323004.0,163687.0,163687.0,163687.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13094.96,4567079.0,4567079.0,110938.0,110938.0,30261638.0,30261635.0,0.0,3938549.0,3938549.0,4567079.0,110938.0,30261635.0,3938549.0,6285934.0,6285934.0,6285934.0,0.0,0.0,0.0,,,,,,,,
2629,932356.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.36,0.0,10512695.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2663557.0,23146117.0,23322813.0,69405.0,5557001.0,6265042.0,256541.0,256541.0,256541.0,20523.26,20523.26,20523.26,0.0,0.0,0.0,0.0,20523.26,20523.26,20523.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,932356.0,932356.0,7128379.0,7128379.0,761110.0,761110.0,110270.0,12.0,12.0,932356.0,7128379.0,761110.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2638,7473345.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,1196549.0,1501784.0,,,519624.0,1224056.0,,1224056.0,63161.93,0.0,,,0.0,,,58242.35,63161.93,58242.35,4919.58,31777.34,15888.67,15888.67,4919.58,31777.34,15888.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15888.67,2985.18,7473345.0,7473345.0,182018.0,182018.0,2903155.0,2903155.0,,361440.0,361440.0,,,,,150561.0,,150561.0,,,,,,,,,,,
2645,2586852.0,,,,,,,,,,,,,,,,,,,,1.0,,,,0.98,,,,,,,,,,,,,1035564.0,3276045.0,,,2992447.0,43517.0,,43517.0,,,,,,,,,,,,,,,,,,106.07,88.39,17.68,,,,,,3375.27,2586852.0,2586852.0,68078.0,68078.0,3052471.0,2959673.0,,238377.0,238377.0,,,,,,,,,,,,,,,,,,
2650,1385348.0,,,,,,,,,,,,,,,,,,,,1.0,,,,0.96,,,,,,,,,,,,,238268.0,1508631.0,,,1194025.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1385682.0,1385682.0,12829.0,12829.0,466067.0,466067.0,,6284.0,6284.0,,,,,,,,,,,,,,,,,,
2659,619292.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,681901.0,1436561.0,,,1347904.0,21950.0,,21950.0,923.0,,,,,,,923.0,923.0,923.0,0.0,833.0,450.0,383.0,0.0,833.0,450.0,,,,,,,,383.0,0.0,619292.0,619292.0,89192.0,89192.0,2569909.0,2568171.0,54780.0,114461.0,114461.0,,,,,,,,,,,,,,,,,,
