,Ариск0,АРБ0,АРС0,АРЦК0,АРпр0,АРБ1,АРС1,АРЦК1,АРпр1,АРБ2,АРС2,АРЦК2,АРпр2,АРФЛ,АРкорп,АРМБР,АРМСП,БК2.0,БК2.1,БК2.2,Метод,ПК2.0,ПК2.1,ПК2.2,Кф,Кинс,Крд,КРФмп0,КРФрп0,КРФсп0,КРФмп1,КРФрп1,КРФсп1,КРФмп2,КРФрп2,КРФсп2,Кскр,Лам,Лат,ОД,Овм,Овт,РР0,РР1,РР2,ПР0,ПР1,ОПР1,СПР1,ФР1,ОФР1,СФР1,ОПР0,ПР2,ОПР2,СПР2,ФР2,ОФР2,СФР2,СПР0,ФР0,ОФР0,ТР,ОТР,ДТР,ГВР(ТР),ГВР(ВР),ГВР(ПР),ГВР(ФР),СФР0,ВР,Ар1.0,Ар1.2,Ар2.0,Ар2.2,Ар4.0,Ар4.2,БК,ПК0,ПК2,Ар1.1,Ар2.1,Ар4.1,ПК1,Ар3.0,Ар3.1,Ар3.2,Ар5.0,Ар5.2,Ар5.1,Ф,Кбр,Кр,Кз,Лат1,О,ВО,Лат1.1
3527,6092612.0,,,,,,,,,,,,,,,,,,,,1.0,,,,0.99,,,,,,,,,,,,,,6178453.0,,,4859189.0,19801.0,,19801.0,,,,,,,,,,,,,,,,,,,,,,,,,,1584.08,6092612.0,6092612.0,1993.0,1993.0,1015219.0,939283.0,,1244.0,1244.0,,,,,,,,9606.0,9606.0,,,,,,,,,
3528,705840.0,,,,,,,,,,,,,,,,,,,,1.0,,,,0.74,,,,,,,,,,,,,1813708.0,2718512.0,,,1463933.0,10817.0,,10817.0,,,,,,,,,,,,,,,,,,,,,,,,,,865.39,705840.0,705840.0,217792.0,217792.0,1648909.0,1619646.0,,44179.0,44179.0,,,,,,,,,,,,,,,,,,
3529,6591824.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,0.0,4114411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4227492.0,1041716.0,7255411.0,0.0,40309.0,3251819.0,319588.0,319588.0,319588.0,25567.07,25567.07,10357.91,15209.16,0.0,0.0,0.0,10357.91,25567.07,10357.91,15209.16,0.0,0.0,0.0,15209.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6591824.0,6591824.0,102984.0,102984.0,4869198.0,4869198.0,0.0,0.0,0.0,6591824.0,102984.0,4869198.0,0.0,71.0,71.0,71.0,0.0,0.0,0.0,,,,,,,,
3530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132347.0,,110872.0,,88198.0,,,,,,,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,249572.0,180172.0,0.0,
3532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,11252.0,,14110.0
3533,55568.0,,,,,,,,,,,,,,,,,,,,,,,,0.57,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,3077.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.18,55568.0,,1450.0,,155296.0,,0.0,0.0,,,,,,0.0,,,0.0,,,0.0,0.0,0.0,20116.0,102874.0,8503.0,0.0,
3535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17971.0,,112780.0
3536,1013141.0,,,,,,,,,,,,,,,,,,,,,,,,0.86,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1013141.0,,1808.0,,205148.0,,0.0,0.0,,,,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,1197523.0,1110822.0,0.0,
3538,749321.0,,,,,,,,,,,,,,,,,,,,1.0,,,,0.89,,,,,,,,,,,,,338700.0,854226.0,,,454625.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,749321.0,749321.0,2391.0,2391.0,123168.0,123168.0,,,,,,,,,,,,,,,,,,,,,
354,677415849.0,49863485.0,61153444.0,16334967.0,169727698.0,49863485.0,61153444.0,16334967.0,171710647.0,49863485.0,61153444.0,16334967.0,171710647.0,528584218.0,2933719630.0,0.0,0.0,472818229.0,472818229.0,472818229.0,2.0,596310136.0,596310136.0,596310136.0,0.96,153880733.0,3258362173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2577916034.0,631873248.0,1252175323.0,1176634246.0,1775912498.0,2750320651.0,202514763.0,202514763.0,202514763.0,9477469.0,9477469.0,5074837.0,4402628.0,1430325.0,692081.0,730566.0,5074837.0,9477469.0,5074837.0,4402628.0,1430325.0,692081.0,730566.0,4402628.0,1430325.0,692081.0,477155.0,806.0,476349.0,0.0,67741.0,4.0,7678.0,730566.0,4816232.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,644940.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,22322.0,,,,,,22322.0,,578909.0,1377215.0,,,1038828.0,245817.0,,245817.0,16999.08,0.0,,,0.0,,,770.69,16999.08,770.69,16228.39,0.0,0.0,0.0,16228.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2666.29,644940.0,644940.0,18428.0,18428.0,811079.0,760625.0,,220355.0,220355.0,,,,,36621.0,,36621.0,,,,,,,,,,,
384,190103.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190103.0,,2941.0,,103654.0,,0.0,0.0,,,,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,280595.0,163659.0,0.0,
415,33047080.0,,,,,,,,,,,,,,,,,,,,1.0,,,,0.99,,8178222.0,,,,,,,,,,35503252.0,9788811.0,48692042.0,309726.0,31524356.0,64870500.0,2295650.0,2295650.0,2295650.0,183652.0,183652.0,66670.0,116982.0,0.0,0.0,0.0,66670.0,183652.0,66670.0,116982.0,0.0,0.0,0.0,116982.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33047080.0,33047080.0,1958395.0,1958395.0,52356230.0,52356230.0,,477537.0,477537.0,33047080.0,1958395.0,52356230.0,477537.0,468713.0,468713.0,468713.0,,,,,,,,,,,
429,54910741.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.06,1522965.0,39048824.0,,,1074166.0,,,1074166.0,,,1074166.0,47570406.0,32994243.0,55727452.0,26564181.0,51952596.0,95791480.0,5066675.0,5066675.0,5066675.0,364577.45,364577.45,364577.45,0.0,0.0,0.0,0.0,364577.45,364577.45,364577.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730.73,0.32,730.41,0.0,0.0,0.0,0.0,0.0,40025.81,54910741.0,54910741.0,17947600.0,17947600.0,84569891.0,84485520.0,,14251406.0,14251406.0,54910741.0,17947600.0,84485520.0,14251406.0,476320.0,476320.0,476320.0,,,,,,,,,,,
435,2019620.0,,,,,,,,,,,,,,,,,,,,1.0,,,,0.93,0.0,2722.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,871798.0,5581844.0,6941118.0,0.0,6112882.0,5856345.0,630300.0,630300.0,630300.0,44677.0,44677.0,8161.0,36516.0,0.0,0.0,0.0,8161.0,44677.0,8161.0,36516.0,0.0,0.0,0.0,36516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5747.0,1937198.0,1937198.0,643691.0,643691.0,1408167.0,1407253.0,18717.0,9082.0,9082.0,1937198.0,643691.0,1407253.0,9082.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
436,77591949.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.06,5765678.0,175140337.0,,,15530892.0,,,15530892.0,,,15530892.0,157784256.0,95823439.0,171748032.0,37846845.0,268337595.0,351098566.0,11724701.0,11724701.0,11724701.0,910961.0,910961.0,396599.65,514334.55,8981.87,4414.45,4535.35,396599.65,910961.0,396599.65,514334.55,8981.87,4414.45,4535.35,514334.55,8981.87,4414.45,12782.96,8981.69,1796.34,2004.93,5250.28,26.8,32.07,4535.35,5250.28,76395006.0,76395006.0,2482146.0,2482146.0,364042150.0,360172718.0,397313.0,23516548.0,23516548.0,76395006.0,2482146.0,360172718.0,23516548.0,2900.0,2900.0,2900.0,0.0,0.0,0.0,,,,,,,,
438,839820.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.12,,,,,,,,,,,,,519081.0,962871.0,,,824304.0,113906.0,,113906.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,9112.48,4556.24,4556.24,0.0,9112.48,4556.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4556.24,0.0,839820.0,839820.0,,,2421297.0,2270773.0,,528675.0,528675.0,,,,,,,,,,,,,,,,,,
444,337730.0,,,,,,,,,,,,,,,,,,,,1.0,,,,0.99,,,,,,,,,,,,,159971.0,363983.0,,,339669.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337730.0,337730.0,79.0,79.0,488666.0,410551.0,,46500.0,46500.0,,,,,,,,,,,,,,,,,,
478,2143242.0,,,,,,,,,,,,,,,,,,,,1.0,,,,0.99,,685762.0,,,,,,,,,,1611306.0,1625286.0,3432809.0,54000.0,907896.0,1123027.0,336675.0,336675.0,336675.0,26934.0,26934.0,3212.0,23722.0,0.0,0.0,0.0,3212.0,26934.0,3212.0,23722.0,0.0,0.0,0.0,23722.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2143242.0,2143242.0,61126.0,61126.0,2197988.0,2197988.0,,100760.0,100760.0,2143242.0,61126.0,2197988.0,100760.0,,,,,,,,,,,,,,
480,13908936.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,8377735.0,,,,,,,,,,8725036.0,15419844.0,29149845.0,332000.0,25657865.0,26280706.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13908936.0,13908936.0,2820883.0,2820883.0,13128819.0,12784692.0,,1055744.0,1055744.0,13908936.0,2820883.0,12784692.0,1055744.0,5580.0,5580.0,5580.0,,,,,,,,,,,
481,1526082.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,2680177.0,,,,,,,,,,2717187.0,2852881.0,3307602.0,3669799.0,1293131.0,1463159.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1526082.0,1526082.0,268920.0,268920.0,3850459.0,3795966.0,,2586748.0,2586748.0,1526082.0,268920.0,3795966.0,2586748.0,,,,,,,,,,,,,,
485,12558221.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.05,,15166789.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10641521.0,11590349.0,17700992.0,696664.0,13942398.0,17654221.0,5066693.0,5066693.0,5066693.0,345463.86,345463.86,100459.8,245004.06,3887.48,1943.74,1943.74,100459.8,345463.86,100459.8,245004.06,3887.48,1943.74,1943.74,245004.06,3887.48,1943.74,6093.17,5077.64,1015.53,,,,,1943.74,49890.93,7828553.0,7828553.0,1160116.0,1160116.0,32007948.0,30087377.0,398955.0,512303.0,512303.0,7828553.0,1160116.0,30087377.0,512303.0,212890.0,212890.0,212890.0,0.0,0.0,0.0,,,,,,,,
492,2461275.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,2454543.0,,,1660239.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2461275.0,2461275.0,7133.0,7133.0,780648.0,778103.0,,634827.0,634827.0,,,,,,,,,,,,,,,,,,
493,28557481.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,101100.0,7879451.0,,,,,,,,,,8406212.0,16077108.0,32654088.0,3407780.0,17624301.0,24263617.0,2223234.0,2223234.0,2223234.0,175184.68,175184.68,31186.96,143997.72,,,,31186.96,175184.68,31186.96,143997.72,,,,143997.72,,,2674.0,2228.33,445.67,,,,,,,18047784.0,18047784.0,178914.0,178914.0,21038001.0,20154382.0,252750.0,1387248.0,1387248.0,18047784.0,178914.0,20154382.0,1387248.0,15319.0,15319.0,15319.0,,,,,,,,,,,
503,181262.0,,,,,,,,,,,,,,,,,,,,,,,,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,181262.0,,1774.0,,192957.0,,18078.0,120500.0,,,,,,,,,,,,,,,40999.0,240264.0,227800.0,,
52,688568.0,,,,,,,,,,,,,,,,,,,,1.0,,,,0.97,,20430.0,,,,,,,,,,13752088.0,717863.0,1884882.0,182957.0,2402937.0,3061504.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,688568.0,688568.0,7743.0,7743.0,14453442.0,14453318.0,,508180.0,508180.0,688568.0,7743.0,14453318.0,508180.0,,,,,,,,,,,,,,
520,317861.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,658660.0,2657117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11569874.0,582698.0,3273880.0,5620142.0,921211.0,1441221.0,4730159.0,4730159.0,4730159.0,363517.53,363517.53,88842.04,274675.49,2440.78,1220.39,1220.39,88842.04,363517.53,88842.04,274675.49,2440.78,1220.39,1220.39,274675.49,2440.78,1220.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1220.39,12454.39,306789.0,306789.0,85869.0,85869.0,8505454.0,8483702.0,1321678.0,1020617.0,1020617.0,306789.0,85869.0,8483702.0,1020617.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
524,1620676.0,296480.0,,261652.0,509836.0,296480.0,,261652.0,509836.0,296480.0,,261652.0,439308.0,1136517.0,1985684.0,,,,,,2.0,423924.0,423924.0,423924.0,0.98,,1564683.0,,,,,,,,,,2828116.0,2385452.0,2768320.0,1692652.0,1523403.0,1774125.0,59237.0,59237.0,59237.0,,,,,,,,,,,,,,,,,,,,,,,,,,4738.96,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,3324100.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,2004095.0,,,,,,,,,,9975891.0,3518571.0,6471766.0,1062661.0,5818494.0,7125773.0,2700643.0,2700643.0,2700643.0,201755.34,201755.34,88539.97,113215.37,10276.22,5138.11,5138.11,88539.97,201755.34,88539.97,113215.37,10276.22,5138.11,5138.11,113215.37,10276.22,5138.11,,,,,,,,5138.11,4019.88,3324100.0,3324100.0,67210.0,67210.0,9858671.0,9462650.0,105233.0,1120639.0,1120639.0,3324100.0,67210.0,9462650.0,1120639.0,,,,,,,,,,,,,,
537,1209275.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,396640.0,1277865.0,,,929115.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1209275.0,1209275.0,3184.0,3184.0,901716.0,844195.0,5268.0,64455.0,64455.0,,,,,,,,,,,,,,,,,,
538,63341.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,689681.0,765055.0,,,301248.0,14497.0,,14497.0,1159.77,0.0,0.0,0.0,0.0,0.0,0.0,1159.77,1159.77,1159.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63341.0,63341.0,1346.0,1346.0,474728.0,449185.0,0.0,187023.0,187023.0,,,,,0.0,,0.0,0.0,0.0,,,,,,,,,
554,2220001.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1337548.0,14376665.0,,,,,,,,,,18647185.0,9814332.0,16261263.0,6346811.0,10842916.0,13572397.0,11169154.0,11169154.0,11169154.0,787082.14,787082.14,155644.04,631438.1,41731.2,20865.6,20865.6,155644.04,787082.14,155644.04,631438.1,41731.2,20865.6,20865.6,631438.1,41731.2,20865.6,492.23,492.23,0.0,0.0,0.0,0.0,0.0,20865.6,64226.76,2223591.0,2223591.0,1015366.0,1015366.0,25187677.0,24894261.0,,14919954.0,14919954.0,2223591.0,1015366.0,24894261.0,14919954.0,32208.0,32208.0,32208.0,,,,,,,,,,,
567,4819152.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,3416850.0,,,,,,,,,,7749597.0,3301336.0,10369435.0,1013223.0,5804956.0,8021658.0,3543703.0,3543703.0,3543703.0,283470.22,283470.22,91479.93,191990.29,,,,91479.93,283470.22,91479.93,191990.29,,,,191990.29,,,26.0,22.0,4.0,,,,,,,4177504.0,4177504.0,339785.0,339785.0,7277848.0,6978830.0,,622533.0,622533.0,4177504.0,339785.0,6978830.0,622533.0,,,,,,,,,,,,,,
574,572376.0,,,,,,,,,,,,,,,,,,,,1.0,,,,0.99,,,,,,,,,,,,,171247.0,639000.0,,,144106.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,572376.0,572376.0,3185.0,3185.0,122718.0,118698.0,24655.0,57504.0,57504.0,,,,,,,,,,,,,,,,,,
575,972773.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.07,0.0,1141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460929.0,397703.0,1682036.0,0.0,128263.0,136873.0,1104157.0,1104157.0,1104157.0,20754.74,20754.74,4568.86,16185.88,52983.56,26491.78,26491.78,4568.86,20754.74,4568.86,16185.88,52983.56,26491.78,26491.78,16185.88,52983.56,26491.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26491.78,14594.23,972773.0,972773.0,204.0,204.0,435951.0,356916.0,0.0,55805.0,55805.0,972773.0,204.0,356916.0,55805.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
588,45113806.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,27237143.0,,,,,,,,,,14814453.0,23666078.0,58925464.0,3074927.0,33201357.0,54608971.0,192580.0,192580.0,192580.0,11510.16,11510.16,11502.66,7.5,3895.88,1947.94,1947.94,11502.66,11510.16,11502.66,7.5,3895.88,1947.94,1947.94,7.5,3895.88,1947.94,0.36,0.3,0.06,0.0,0.0,0.0,0.0,1947.94,0.0,45233657.0,45233657.0,3010363.0,3010363.0,41382511.0,40408615.0,,895465.0,895465.0,45233657.0,3010363.0,40408615.0,895465.0,737633.0,737633.0,737633.0,,,,,,,,,,,
598,1532907.0,,,,,,,,,,,,,,,,,,,,1.0,,,,0.99,,194368.0,,,,,,,,,,136735.0,91647.0,1565386.0,70234.0,313977.0,322362.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1532907.0,1532907.0,,,438536.0,438505.0,,84269.0,84269.0,1532907.0,,438505.0,84269.0,,,,,,,,,,,,,,
600,3221736.0,,,,,,,,,,,,,,,,,,,,1.0,,,,0.98,0.0,2390464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16233906.0,13077738.0,16564940.0,107856.0,18357924.0,18859485.0,4992228.0,4992228.0,4992228.0,349580.95,349580.95,39207.88,310373.07,49797.28,24898.64,24898.64,39207.88,349580.95,39207.88,310373.07,49797.28,24898.64,24898.64,310373.07,49797.28,24898.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24898.64,0.0,3221736.0,3221736.0,342155.0,342155.0,18417831.0,17898834.0,526773.0,2581829.0,2581829.0,3221736.0,342155.0,17898834.0,2581829.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
604,381869.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,0.0,264166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1613873.0,758581.0,1704362.0,135942.0,1531347.0,1543201.0,1005130.0,1005130.0,1005130.0,76637.38,76637.38,21782.11,54855.27,3773.0,1886.5,1886.5,21782.11,76637.38,21782.11,54855.27,3773.0,1886.5,1886.5,54855.27,3773.0,1886.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1886.5,0.0,381869.0,381869.0,21655.0,21655.0,1600332.0,1317759.0,0.0,169593.0,169593.0,381869.0,21655.0,1317759.0,169593.0,6436.0,6436.0,6436.0,0.0,0.0,0.0,,,,,,,,
609,1098422.0,,,,,,,,,,,,,,,,,,,,1.0,,,,0.99,,,,,,,,,,,,,1301434.0,2159002.0,,,3161495.0,380477.0,,380477.0,30437.28,0.0,,,0.0,,,22610.51,30437.28,22610.51,7826.77,0.84,0.42,0.42,7826.77,0.84,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,1098422.0,1098422.0,52579.0,52579.0,3519847.0,3497796.0,,372027.0,372027.0,,,,,,,,,,,,,,,,,,
646,4215418.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,2837254.0,,,,,,,,,,2682913.0,2195242.0,5610667.0,3442295.0,4151516.0,4549304.0,176829.0,176829.0,176829.0,8225.0,8225.0,8225.0,,,,,8225.0,8225.0,8225.0,,,,,,,,,,,,,,,,5921.3,4215418.0,4215418.0,270750.0,270750.0,5760346.0,5687400.0,,650518.0,650518.0,4215418.0,270750.0,5687400.0,650518.0,,,,,,,,,,,,,,
65,5526532.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,4490040.0,,,,,,,,,,9411798.0,6695193.0,19118359.0,12762678.0,12813707.0,14843741.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5526532.0,5526532.0,128778.0,128778.0,21322167.0,21034939.0,,1794529.0,1794529.0,5526532.0,128778.0,21034939.0,1794529.0,39994.0,39994.0,39994.0,,,,,,,,,,,
650,69591066.0,,,,,,,,,,,,,,,,,,,,1.0,,,,0.98,1167000.0,252531817.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31745338.0,82712533.0,1222662.0,194053849.0,233604862.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69633110.0,69633110.0,649575.0,649575.0,402837925.0,402837925.0,8940945.0,1766528.0,1766528.0,69633110.0,649575.0,402837925.0,1766528.0,503.0,503.0,503.0,0.0,0.0,0.0,,,,,,,,
665,377565.0,,,,,,,,,,,,,,,,,,,,1.0,,,,0.96,,2353824.0,,,,,,,,,,3691698.0,806161.0,1443517.0,971173.0,256500.0,639824.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377671.0,377671.0,188613.0,188613.0,4090566.0,4090566.0,,1183416.0,1183416.0,377671.0,188613.0,4090566.0,1183416.0,,,,,,,,,,,,,,
67,4579625.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,7048945.0,,,,,,,,,,2176901.0,4502509.0,6402076.0,2547527.0,4417474.0,4995263.0,318750.0,318750.0,318750.0,2557.0,2557.0,141.0,2416.0,714.0,357.0,357.0,141.0,2557.0,141.0,2416.0,714.0,357.0,357.0,2416.0,714.0,357.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357.0,22229.0,4579916.0,4579916.0,210.0,210.0,7940916.0,7894375.0,,4481799.0,4481799.0,4579916.0,210.0,7894375.0,4481799.0,,,,,,,,,,,,,,
685,490843.0,,,,,,,,,,,,,,,,,,,,1.0,,,,0.91,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,536219.0,537016.0,,,171071.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490843.0,490843.0,0.0,0.0,172866.0,172866.0,0.0,0.0,0.0,,,,,0.0,,0.0,0.0,0.0,,,,,,,,,
695,481658.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,140210.0,575754.0,,,386482.0,16930.0,,16930.0,,,,,,,,,,,,,,,,,,,,,,,,,,1354.39,481658.0,481658.0,16822.0,16822.0,444739.0,442596.0,,411521.0,411521.0,,,,,,,,,,,,,,,,,,
702,1781162.0,,,,,,,,,,,,,,,,,,,,1.0,,,,0.99,,4729823.0,,,,,,,,,,3669861.0,1480740.0,2803237.0,2740722.0,1928622.0,2546430.0,1998228.0,1998228.0,1998228.0,157531.41,157531.41,30397.31,127134.1,2084.7,1042.35,1042.35,30397.31,157531.41,30397.31,127134.1,2084.7,1042.35,1042.35,127134.1,2084.7,1042.35,242.11,201.76,40.35,0.0,0.0,0.0,0.0,1042.35,0.0,1781162.0,1781162.0,21279.0,21279.0,7669219.0,7641596.0,70670.0,201066.0,201066.0,1781162.0,21279.0,7641596.0,201066.0,2854.0,2854.0,2854.0,,,,,,,,,,,
