,Ар1.0,Ар1.1,Ар1.2,Ар2.0,Ар2.1,Ар2.2,Ар3.0,Ар3.1,Ар3.2,Ар4.0,Ар4.1,Ар4.2,Ар5.0,Ар5.1,Ар5.2,Ариск0,БК,Кф,Кинс,Крд,КРФмп0,КРФрп0,КРФсп0,КРФмп1,КРФрп1,КРФсп1,КРФмп2,КРФрп2,КРФсп2,Крис,Кскр,Лам,Лат,ОД,Овм,Овт,ПК0,ПК1,ПК2,РР0,РР1,РР2,ПР0,ПР1,ОПР1,СПР1,ФР1,ОФР1,СФР1,ОПР0,ПР2,ОПР2,СПР2,ФР2,ОФР2,СФР2,СПР0,ФР0,ОФР0,ТР,ОТР,ДТР,ГВР(ТР),ГВР(ВР),ГВР(ПР),ГВР(ФР),СФР0,ВР,Ф,Кбр,Кр,Кз,Лат1,О,ВО,Лат1.1
2900,1816542.0,1816542.0,1816542.0,8044.0,8044.0,8044.0,0.0,0.0,0.0,3504754.0,3412582.0,3412582.0,0.0,0.0,0.0,1816542.0,0.0,1.0,16754.0,1132765.0,,,,,,,,,,28888.0,2904394.0,787934.0,2011957.0,214205.0,567348.0,1199602.0,1314819.0,1314819.0,1314819.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2905,257309.0,257309.0,257309.0,297094.0,297094.0,297094.0,0.0,0.0,0.0,1851897.0,1851897.0,1851897.0,0.0,0.0,0.0,257309.0,0.0,0.99,0.0,53810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21139.0,4119141.0,1721333.0,2303663.0,27283.0,1435958.0,1445471.0,324579.0,324579.0,324579.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2914,12536642.0,12536642.0,12536642.0,990503.0,990503.0,990503.0,1053.0,1053.0,1053.0,11166198.0,11166198.0,11166198.0,0.0,0.0,0.0,12536642.0,0.0,0.98,0.0,2295253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21470.0,9925888.0,25285536.0,37547630.0,271525.0,33123170.0,43261271.0,1635817.0,1635817.0,1635817.0,3752131.0,3752131.0,3752131.0,300170.46,300170.46,59591.63,240578.83,0.0,0.0,0.0,59591.63,300170.46,59591.63,240578.83,0.0,0.0,0.0,240578.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2929,10642349.0,10642349.0,10642349.0,86250.0,86250.0,86250.0,188961.0,188961.0,188961.0,28322523.0,28088750.0,28088750.0,0.0,0.0,0.0,10642349.0,544900.0,0.98,1423872.0,16629601.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97721.0,26713664.0,7139371.0,13972452.0,10618938.0,11000802.0,19977252.0,18749936.0,18749936.0,18749936.0,245545.0,245545.0,245545.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.05,0.01,0.0,0.0,0.0,0.0,0.0,19643.54,,,,,,,,
2932,560298.0,,560298.0,6416.0,,6416.0,622.0,,622.0,686463.0,,686463.0,0.0,,0.0,560298.0,5005.0,0.99,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,788080.0,788084.0,,,750829.0,267234.0,,267234.0,72543.0,,72543.0,700.13,0.0,0.0,0.0,0.0,0.0,0.0,700.13,700.13,700.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5103.29,,,,,,,,
2949,1132507.0,1132507.0,1132507.0,88458.0,88458.0,88458.0,,,,5348451.0,5348451.0,5348451.0,,,,1132507.0,125000.0,1.01,,3261064.0,,,,,,,,,,11510.0,1287220.0,960127.0,1489314.0,733147.0,916278.0,1118611.0,290795.0,290795.0,290795.0,51950.0,51950.0,51950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4156.0,,,,,,,,
2960,922833.0,922833.0,922833.0,24929.0,24929.0,24929.0,0.0,0.0,0.0,1879459.0,1879455.0,1879455.0,0.0,0.0,0.0,1024021.0,68145.0,0.99,0.0,54663.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5149.0,1874620.0,865323.0,1332549.0,2313.0,825740.0,867156.0,856723.0,856723.0,856723.0,132885.0,132885.0,132885.0,3876.15,3876.15,1468.23,2407.92,6754.65,241.36,6513.29,1468.23,3876.15,1468.23,2407.92,6754.65,241.36,6513.29,2407.92,6754.65,241.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6513.29,0.0,,,,,,,,
2964,750723.0,750723.0,750723.0,4095.0,4095.0,4095.0,0.0,0.0,0.0,874328.0,844307.0,844307.0,0.0,0.0,0.0,773496.0,0.0,1.0,0.0,455722.0,,,,,,,,,,12596.0,699704.0,588357.0,1958832.0,22534.0,982526.0,1055789.0,355119.0,355119.0,355119.0,1015088.0,1015088.0,1015088.0,80701.0,80701.0,10269.0,70432.0,484.0,242.0,242.0,10269.0,80701.0,10269.0,70432.0,484.0,242.0,242.0,70432.0,484.0,242.0,22.0,6.0,16.0,0.0,0.0,0.0,0.0,242.0,0.0,,,,,,,,
2982,2298150.0,2298150.0,2298150.0,154697.0,154697.0,154697.0,,,,1397293.0,1179413.0,1179413.0,,,,2298150.0,,0.99,,140230.0,,,,,,,,,,2308.0,975415.0,996686.0,998436.0,666.0,547004.0,653860.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2989,2662759.0,2662759.0,2662759.0,2292200.0,2292200.0,2292200.0,0.0,0.0,0.0,64261560.0,63323492.0,63323492.0,0.0,0.0,0.0,2662759.0,0.0,1.03,0.0,52455527.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123865.0,38772676.0,20530102.0,25649671.0,45162468.0,19313986.0,20059634.0,9010796.0,9010796.0,9010796.0,24071035.0,24071035.0,24071035.0,1925682.77,1925682.77,369135.38,1556547.39,0.0,0.0,0.0,369135.38,1925682.77,369135.38,1556547.39,0.0,0.0,0.0,1556547.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2990,445551.0,,445551.0,825.0,,825.0,,,,627170.0,,622313.0,,,,445551.0,,1.0,,,,,,,,,,,,,,172088.0,463254.0,,,154568.0,29821.0,,29821.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2995,963317.0,963317.0,963317.0,38212.0,38212.0,38212.0,,,,2859091.0,2766830.0,2766830.0,,,,963317.0,,1.0,,1443850.0,,,,,,,,,,9037.0,1723024.0,416816.0,1170806.0,391502.0,741638.0,1008627.0,529705.0,529705.0,529705.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2996,70973.0,,70973.0,52002.0,,52002.0,0.0,,0.0,405693.0,,405693.0,0.0,,0.0,70973.0,0.0,1.0,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,342377.0,378770.0,,,406258.0,3704.0,,3704.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2997,1334830.0,1334830.0,1334830.0,78189.0,78189.0,78189.0,,,,2509148.0,2320853.0,2320853.0,,,,1650060.0,,1.0,,818120.0,,,,,,,,,,21656.0,3322863.0,3393348.0,5691064.0,67193.0,3713792.0,4581983.0,303758.0,303758.0,303758.0,2997078.0,2997078.0,2997078.0,233455.9,233455.9,30948.87,202507.03,6310.34,3155.17,3155.17,30948.87,233455.9,30948.87,202507.03,6310.34,3155.17,3155.17,202507.03,6310.34,3155.17,,,,,,,,3155.17,,,,,,,,,
2998,10225505.0,10225505.0,10225505.0,1098976.0,1098976.0,1098976.0,200365.0,200365.0,200365.0,45974234.0,45162533.0,45162533.0,0.0,0.0,0.0,10225505.0,3265648.0,1.0,513195.0,28271257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22833.0,32699192.0,10074147.0,19670921.0,5536014.0,14926885.0,24291977.0,7869785.0,7869785.0,7869785.0,12102984.0,12102984.0,12102984.0,776756.33,776756.33,80349.0,696407.33,125662.33,7043.19,100184.96,80349.0,776756.33,80349.0,696407.33,125662.33,7043.19,100184.96,696407.33,125662.33,7043.19,0.0,0.0,0.0,0.0,29657.74,0.0,18434.18,100184.96,65820.06,,,,,,,,
3001,3599313.0,3599313.0,3599313.0,2315933.0,2315933.0,2315933.0,26970.0,26970.0,26970.0,13657636.0,13070649.0,13070649.0,,,,3599313.0,,1.0,1.0,2726129.0,,,,,,,,,,30293.0,12156995.0,4541443.0,7508442.0,630611.0,9668137.0,12428467.0,1593937.0,1593937.0,1593937.0,979816.0,979816.0,979816.0,50825.03,50825.03,6868.25,43956.78,7101.78,3550.89,3550.89,6868.25,50825.03,6868.25,43956.78,7101.78,3550.89,3550.89,43956.78,7101.78,3550.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3550.89,20458.5,,,,,,,,
3013,348732.0,348732.0,348732.0,250808.0,250808.0,250808.0,0.0,0.0,0.0,1737575.0,1735742.0,1735742.0,0.0,0.0,0.0,348732.0,0.0,1.0,0.0,1825473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4522.0,1892977.0,1737664.0,5084404.0,253623.0,2884912.0,2964528.0,909795.0,909795.0,909795.0,3211795.0,3211795.0,3211795.0,231449.95,231449.95,53363.52,178086.43,0.0,0.0,0.0,53363.52,231449.95,53363.52,178086.43,0.0,0.0,0.0,178086.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25493.65,,,,,,,,
3016,10405659.0,10405659.0,10405659.0,11725451.0,11725451.0,11725451.0,0.0,0.0,0.0,23784220.0,23784220.0,23784220.0,0.0,0.0,0.0,10405659.0,1999400.0,1.11,551000.0,43687647.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29225564.0,42944164.0,30186271.0,10551254.0,38983089.0,30024657.0,2978864.0,2978864.0,2978864.0,431428.0,431428.0,431428.0,34514.24,34514.24,34514.24,0.0,0.0,0.0,0.0,34514.24,34514.24,34514.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
3017,836124.0,,836124.0,864.0,,864.0,0.0,,0.0,479382.0,,479382.0,0.0,,0.0,836124.0,14995.0,1.04,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,543495.0,907503.0,,,821847.0,54579.0,,54579.0,49154.0,,49154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3932.32,,,,,,,,
3027,952580.0,952580.0,952580.0,2767.0,2767.0,2767.0,0.0,0.0,0.0,216151.0,216151.0,216151.0,0.0,0.0,0.0,952580.0,0.0,1.0,0.0,2149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1104.0,294126.0,62859.0,1094625.0,0.0,167466.0,214409.0,0.0,0.0,0.0,156063.0,156063.0,156063.0,12485.0,12485.0,1230.0,11255.0,0.0,0.0,0.0,1230.0,12485.0,1230.0,11255.0,0.0,0.0,0.0,11255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
3037,203857.0,,203857.0,2363.0,,2363.0,,,,406721.0,,370375.0,,,,203857.0,,1.02,,,,,,,,,,,,,,208970.0,242933.0,,,111133.0,537.0,,537.0,8440.0,,8440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675.2,,,,,,,,
3061,1048315.0,1048315.0,1048315.0,225002.0,225002.0,225002.0,704387.0,704387.0,704387.0,2940299.0,2940299.0,2940299.0,0.0,0.0,0.0,3276012.0,11160.0,1.27,1092334.0,1945468.0,0.0,0.0,240366.0,0.0,0.0,240366.0,0.0,0.0,240366.0,24739.0,6832029.0,7099745.0,12646018.0,208539.0,3295107.0,4167818.0,3856867.0,3856867.0,3856867.0,8910221.0,8910221.0,8910221.0,671781.58,671781.58,150112.16,521669.42,0.0,0.0,0.0,150112.16,671781.58,150112.16,521669.42,0.0,0.0,0.0,521669.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41036.09,,,,,,,,
3073,9226723.0,9226723.0,9226723.0,5281063.0,5281063.0,5281063.0,0.0,0.0,0.0,6348841.0,5982515.0,5982515.0,0.0,0.0,0.0,9226723.0,1634403.0,1.0,0.0,1029892.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31528.0,651934.0,6252393.0,24627445.0,85757.0,18467614.0,24612151.0,2006579.0,2006579.0,2006579.0,1344988.0,1344988.0,1344988.0,107599.05,107599.05,8092.66,99506.39,0.0,0.0,0.0,8092.66,107599.05,8092.66,99506.39,0.0,0.0,0.0,99506.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
3077,690195.0,690195.0,690195.0,101671.0,101671.0,101671.0,3834.0,3834.0,3834.0,4313535.0,3505210.0,3505210.0,0.0,0.0,0.0,690195.0,0.0,0.85,0.0,4259447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52589.0,6697701.0,1813627.0,3640307.0,1347173.0,2191471.0,2582703.0,3385381.0,3385381.0,3385381.0,2209839.0,2209839.0,2209839.0,168118.07,168118.07,42626.78,125491.29,0.0,0.0,0.0,42626.78,168118.07,42626.78,125491.29,0.0,0.0,0.0,125491.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8669.05,,,,,,,,
3085,3451087.0,3451087.0,3451087.0,3457298.0,3457298.0,3457298.0,,,,130176509.0,130122574.0,130122574.0,,,,3451087.0,1293160.0,1.0,843904.0,40861068.0,,,,,,,,,,,85350076.0,83316.0,16495516.0,40841952.0,223562.0,31435100.0,5983162.0,5983162.0,5983162.0,4443603.0,4443603.0,4443603.0,355488.27,355488.27,66002.02,289486.25,,,,66002.02,355488.27,66002.02,289486.25,,,,289486.25,,,,,,,,,,,0.0,,,,,,,,
3095,593126.0,,593126.0,623.0,,623.0,0.0,,0.0,93267.0,,93267.0,0.0,,0.0,593126.0,0.0,1.0,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,595045.0,597895.0,,,323701.0,14899.0,,14899.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
3116,399066.0,,399066.0,0.0,,0.0,0.0,,0.0,95060.0,,95060.0,0.0,,0.0,399066.0,0.0,1.0,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,82077.0,469637.0,,,251887.0,94418.0,,94418.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
312,1787545.0,1787545.0,1787545.0,651.0,651.0,651.0,,,,1565110.0,1562053.0,1562053.0,,,,1787545.0,108148.0,0.98,,682714.0,,,,,,,,,,8824.0,1887637.0,386651.0,1961431.0,43812.0,309726.0,681860.0,725120.0,725120.0,725120.0,469099.0,469099.0,469099.0,35815.47,35815.47,14176.31,21639.16,427.34,213.67,213.67,14176.31,35815.47,14176.31,21639.16,427.34,213.67,213.67,21639.16,427.34,213.67,,,,,,,,213.67,1285.08,,,,,,,,
3122,188747.0,,188747.0,11.0,,11.0,0.0,,0.0,388125.0,,261878.0,0.0,,0.0,188747.0,0.0,0.94,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,367983.0,373556.0,,,213580.0,71757.0,,71757.0,30300.0,,30300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2422.0,,,,,,,,
3124,6859876.0,6859876.0,6859876.0,37811.0,37811.0,37811.0,0.0,0.0,0.0,14520950.0,14356329.0,14356329.0,0.0,0.0,0.0,6859876.0,0.0,1.01,176420.0,5781360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88112.0,20180537.0,2837097.0,6263608.0,409466.0,7014143.0,8832830.0,6988062.0,6988062.0,6988062.0,187670.0,187670.0,187670.0,4041.55,4041.55,4041.55,0.0,0.0,0.0,0.0,4041.55,4041.55,4041.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10972.08,,,,,,,,
3136,39077.0,,39077.0,6225.0,,6225.0,,,,326439.0,,259518.0,,,,39077.0,,0.94,,,,,,,,,,,,,,48917.0,81328.0,,,55571.0,61736.0,,61736.0,32882.0,,32882.0,204.24,,,,,,,184.77,204.24,184.77,19.47,,,,19.47,,,,,,,,,,,2426.34,,,,,,,,
3138,505017.0,505017.0,505017.0,124615.0,124615.0,124615.0,0.0,0.0,0.0,7409444.0,7409444.0,7409444.0,0.0,0.0,0.0,505017.0,0.0,1.03,0.0,5164229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16389.0,388993.0,818809.0,911142.0,2895688.0,611410.0,809178.0,1128554.0,1128554.0,1128554.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
316,25023470.0,25023470.0,25023470.0,149386.0,149386.0,149386.0,275382.0,275382.0,275382.0,213819546.0,215802767.0,215802767.0,0.0,0.0,0.0,34640825.0,6898559.0,1.0,13900.0,107167673.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231052.0,3824029.0,14597710.0,51494367.0,43941423.0,52691494.0,62200298.0,1190494.0,1190494.0,1190494.0,240434.0,240434.0,240434.0,19234.71,19234.71,19234.71,0.0,0.0,0.0,0.0,19234.71,19234.71,19234.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
3161,3547102.0,3547102.0,3547102.0,137461.0,137461.0,137461.0,,,,4852738.0,4695157.0,4695157.0,,,,3547102.0,,1.0,,3647855.0,,,,,,,,,,7593.0,1167904.0,1173046.0,2962196.0,2788556.0,4135016.0,4182004.0,667531.0,667531.0,667531.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
3166,25484256.0,,,1813612.0,,,,,,4094167.0,,,,,,26717801.0,1499700.0,1.0,,,,,,,,,,,,,,,,,,,398451.0,,,3097818.0,,,203391.16,,,,,,,56535.38,,,,,,,146855.78,,,,,,,,,,,44434.27,,,,,37063808.0,28957562.0,,
3172,2835393.0,2835393.0,2835393.0,42208.0,42208.0,42208.0,0.0,0.0,0.0,806562.0,806562.0,806562.0,0.0,0.0,0.0,2835393.0,8935.0,0.98,0.0,251327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3983.0,427227.0,1015004.0,3447494.0,0.0,1833946.0,1892023.0,297207.0,297207.0,297207.0,31618.0,31618.0,31618.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2529.43,,,,,,,,
3173,845677.0,845677.0,845677.0,6610.0,6610.0,6610.0,,,,617369.0,617369.0,617369.0,,,,845677.0,45803.0,1.05,,8754.0,,,,,,,,,,8.0,1569943.0,856373.0,1321299.0,282181.0,513348.0,1005171.0,,,,1535583.0,1535583.0,1535583.0,117358.43,117358.43,30437.51,86920.92,0.0,0.0,0.0,30437.51,117358.43,30437.51,86920.92,0.0,0.0,0.0,86920.92,0.0,0.0,528.96,440.8,88.16,0.0,0.0,0.0,0.0,0.0,4959.21,,,,,,,,
3175,2300524.0,2300524.0,2300524.0,1094.0,1094.0,1094.0,0.0,0.0,0.0,2536991.0,2536991.0,2536991.0,0.0,0.0,0.0,2300524.0,10025.0,0.85,0.0,768093.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14211.0,2632087.0,1514534.0,3227176.0,9900.0,2421941.0,2499137.0,81054.0,81054.0,81054.0,161801.0,161801.0,161801.0,12944.11,12944.11,1500.99,11443.12,0.0,0.0,0.0,1500.99,12944.11,1500.99,11443.12,0.0,0.0,0.0,11443.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
3176,1316349.0,1316349.0,1316349.0,281242.0,281242.0,281242.0,111096.0,111096.0,111096.0,31745765.0,31722229.0,31722229.0,0.0,0.0,0.0,1316349.0,35482652.0,1.0,2838612.0,25914904.0,,,77018.0,,,80408.0,,,80408.0,203171.0,41415319.0,1287765.0,4512928.0,12766533.0,512810.0,7538708.0,9930047.0,9955704.0,9955704.0,6898315.0,6898315.0,6898315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,551865.16,,,,,,,,
3184,70244.0,,70244.0,,,,,,,335315.0,,260662.0,,,,70244.0,,1.0,,,,,,,,,,,,,,70198.0,71345.0,,,57951.0,77489.0,,77489.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,
3185,1229354.0,1229354.0,1229354.0,151729.0,151729.0,151729.0,0.0,0.0,0.0,5773247.0,5773247.0,5773247.0,0.0,0.0,0.0,1229354.0,0.0,1.0,0.0,2546728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13897.0,4163350.0,1520656.0,3753173.0,182846.0,1411115.0,1939610.0,1754808.0,1754808.0,1754808.0,1189827.0,1189827.0,1189827.0,94314.19,94314.19,15380.19,78934.0,0.0,0.0,0.0,15380.19,94314.19,15380.19,78934.0,0.0,0.0,0.0,78934.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,872.0,,,,,,,,
3194,314060.0,314060.0,314060.0,172935.0,172935.0,172935.0,,,,1333339.0,1333339.0,1333339.0,,,,314060.0,,1.12,,56836.0,,,,,,,,,,879.0,1113241.0,2428772.0,3508871.0,,2049950.0,2193142.0,181470.0,181470.0,181470.0,1664050.0,1664050.0,1664050.0,123553.0,123553.0,123553.0,,,,,123553.0,123553.0,123553.0,,,,,,,,,,,,,,,,9571.0,,,,,,,,
3202,912896.0,912896.0,912896.0,55765.0,55765.0,55765.0,0.0,0.0,0.0,1404031.0,1405800.0,1405800.0,0.0,0.0,0.0,912896.0,0.0,0.91,0.0,1762231.0,,,,,,,,,,5828.0,9446103.0,654331.0,1420511.0,24857.0,656147.0,670817.0,1044954.0,1044954.0,1044954.0,111399.0,111399.0,111399.0,223.48,223.48,223.48,0.0,0.0,0.0,0.0,223.48,223.48,223.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,8688.42,,,,,,,,
3207,371291.0,,371291.0,26962.0,,26962.0,0.0,,0.0,522167.0,,522167.0,0.0,,0.0,420740.0,0.0,1.02,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,401927.0,574624.0,,,398475.0,220074.0,,220074.0,130606.0,,130606.0,9.57,0.0,0.0,0.0,0.0,0.0,0.0,9.57,9.57,9.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10438.93,,,,,,,,
3209,1359296.0,,1359296.0,10678.0,,10678.0,0.0,,0.0,202332.0,,151513.0,0.0,,0.0,1359296.0,0.0,1.0,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,365745.0,1380222.0,,,1051132.0,7231.0,,7231.0,10073.0,,10073.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,805.84,,,,,,,,
3223,856190.0,,856190.0,,,,,,,1419455.0,,1392325.0,,,,856190.0,,0.99,,,,,,,,,,,,,,349499.0,892332.0,,,475561.0,429239.0,,429239.0,12855.0,,12855.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1028.4,,,,,,,,
3224,375891.0,375891.0,375891.0,84420.0,84420.0,84420.0,0.0,0.0,0.0,113748.0,113748.0,113748.0,0.0,0.0,0.0,375891.0,5410.0,1.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23291.0,3922071.0,6680476.0,0.0,2680957.0,5465876.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
3231,484052.0,,484052.0,36879.0,,36879.0,0.0,,0.0,216893.0,,216893.0,0.0,,0.0,484052.0,0.0,0.99,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,383112.0,727823.0,,,450093.0,186203.0,,186203.0,29259.0,,29259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2340.75,,,,,,,,
